audio_path,datetime,hive_id,colony_size,frames_box1,frames_box2,frames_box3,queen_status,frames_honey
audio_2021_chunk_1/17-10-2021_10h30_HIVE-3627.wav,2021-10-17 10:30:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_3/17-10-2021_11h00_HIVE-3627.wav,2021-10-17 11:00:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_2/17-10-2021_15h30_HIVE-3627.wav,2021-10-17 15:30:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_2/17-10-2021_17h30_HIVE-3627.wav,2021-10-17 17:30:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_4/17-10-2021_18h00_HIVE-3627.wav,2021-10-17 18:00:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_2/17-10-2021_20h00_HIVE-3627.wav,2021-10-17 20:00:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_4/17-10-2021_20h30_HIVE-3627.wav,2021-10-17 20:30:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_1/18-10-2021_01h30_HIVE-3627.wav,2021-10-18 01:30:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_3/18-10-2021_02h00_HIVE-3627.wav,2021-10-18 02:00:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_2/18-10-2021_06h30_HIVE-3627.wav,2021-10-18 06:30:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_4/18-10-2021_07h00_HIVE-3627.wav,2021-10-18 07:00:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_1/18-10-2021_11h00_HIVE-3627.wav,2021-10-18 11:00:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_3/18-10-2021_11h30_HIVE-3627.wav,2021-10-18 11:30:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_1/18-10-2021_14h30_HIVE-3627.wav,2021-10-18 14:30:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_3/18-10-2021_15h00_HIVE-3627.wav,2021-10-18 15:00:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_1/18-10-2021_19h00_HIVE-3627.wav,2021-10-18 19:00:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_3/18-10-2021_19h30_HIVE-3627.wav,2021-10-18 19:30:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_3/18-10-2021_20h30_HIVE-3627.wav,2021-10-18 20:30:00,3627,2,10.0,10.0,,QR,8.0
audio_2021_chunk_2/19-10-2021_03h30_HIVE-3627.wav,2021-10-19 03:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/19-10-2021_04h00_HIVE-3627.wav,2021-10-19 04:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/19-10-2021_08h00_HIVE-3627.wav,2021-10-19 08:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/19-10-2021_08h30_HIVE-3627.wav,2021-10-19 08:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/19-10-2021_09h00_HIVE-3627.wav,2021-10-19 09:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/19-10-2021_13h00_HIVE-3627.wav,2021-10-19 13:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/19-10-2021_13h30_HIVE-3627.wav,2021-10-19 13:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/19-10-2021_17h00_HIVE-3627.wav,2021-10-19 17:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/19-10-2021_17h30_HIVE-3627.wav,2021-10-19 17:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/20-10-2021_01h00_HIVE-3627.wav,2021-10-20 01:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/20-10-2021_01h30_HIVE-3627.wav,2021-10-20 01:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/20-10-2021_05h30_HIVE-3627.wav,2021-10-20 05:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/20-10-2021_06h30_HIVE-3627.wav,2021-10-20 06:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/20-10-2021_10h30_HIVE-3627.wav,2021-10-20 10:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/20-10-2021_11h00_HIVE-3627.wav,2021-10-20 11:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/20-10-2021_15h30_HIVE-3627.wav,2021-10-20 15:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/20-10-2021_16h00_HIVE-3627.wav,2021-10-20 16:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/20-10-2021_19h00_HIVE-3627.wav,2021-10-20 19:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/20-10-2021_19h30_HIVE-3627.wav,2021-10-20 19:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/20-10-2021_22h00_HIVE-3627.wav,2021-10-20 22:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/20-10-2021_22h30_HIVE-3627.wav,2021-10-20 22:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/21-10-2021_03h30_HIVE-3627.wav,2021-10-21 03:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/21-10-2021_04h00_HIVE-3627.wav,2021-10-21 04:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/21-10-2021_13h30_HIVE-3627.wav,2021-10-21 13:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/21-10-2021_14h00_HIVE-3627.wav,2021-10-21 14:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/21-10-2021_18h00_HIVE-3627.wav,2021-10-21 18:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/21-10-2021_18h30_HIVE-3627.wav,2021-10-21 18:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/22-10-2021_02h30_HIVE-3627.wav,2021-10-22 02:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/22-10-2021_03h00_HIVE-3627.wav,2021-10-22 03:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/22-10-2021_07h00_HIVE-3627.wav,2021-10-22 07:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/22-10-2021_07h30_HIVE-3627.wav,2021-10-22 07:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/22-10-2021_08h00_HIVE-3627.wav,2021-10-22 08:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/22-10-2021_11h00_HIVE-3627.wav,2021-10-22 11:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/22-10-2021_11h30_HIVE-3627.wav,2021-10-22 11:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/22-10-2021_15h00_HIVE-3627.wav,2021-10-22 15:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/22-10-2021_18h00_HIVE-3627.wav,2021-10-22 18:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/22-10-2021_20h00_HIVE-3627.wav,2021-10-22 20:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/22-10-2021_22h00_HIVE-3627.wav,2021-10-22 22:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/23-10-2021_01h00_HIVE-3627.wav,2021-10-23 01:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/23-10-2021_03h30_HIVE-3627.wav,2021-10-23 03:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/23-10-2021_05h00_HIVE-3627.wav,2021-10-23 05:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/23-10-2021_08h30_HIVE-3627.wav,2021-10-23 08:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/26-10-2021_17h30_HIVE-3627.wav,2021-10-26 17:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/26-10-2021_21h30_HIVE-3627.wav,2021-10-26 21:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/26-10-2021_22h00_HIVE-3627.wav,2021-10-26 22:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/26-10-2021_22h30_HIVE-3627.wav,2021-10-26 22:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/27-10-2021_01h30_HIVE-3627.wav,2021-10-27 01:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/27-10-2021_02h00_HIVE-3627.wav,2021-10-27 02:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/27-10-2021_06h45_HIVE-3627.wav,2021-10-27 06:45:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/27-10-2021_07h15_HIVE-3627.wav,2021-10-27 07:15:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/27-10-2021_07h45_HIVE-3627.wav,2021-10-27 07:45:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/27-10-2021_11h45_HIVE-3627.wav,2021-10-27 11:45:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/27-10-2021_12h15_HIVE-3627.wav,2021-10-27 12:15:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/27-10-2021_17h15_HIVE-3627.wav,2021-10-27 17:15:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/27-10-2021_17h45_HIVE-3627.wav,2021-10-27 17:45:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/27-10-2021_22h15_HIVE-3627.wav,2021-10-27 22:15:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/27-10-2021_22h45_HIVE-3627.wav,2021-10-27 22:45:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/28-10-2021_00h15_HIVE-3627.wav,2021-10-28 00:15:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/28-10-2021_06h00_HIVE-3627.wav,2021-10-28 06:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/28-10-2021_07h00_HIVE-3627.wav,2021-10-28 07:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/28-10-2021_07h30_HIVE-3627.wav,2021-10-28 07:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/28-10-2021_12h00_HIVE-3627.wav,2021-10-28 12:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/28-10-2021_12h30_HIVE-3627.wav,2021-10-28 12:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/28-10-2021_16h30_HIVE-3627.wav,2021-10-28 16:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/28-10-2021_18h30_HIVE-3627.wav,2021-10-28 18:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/28-10-2021_19h00_HIVE-3627.wav,2021-10-28 19:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/28-10-2021_23h30_HIVE-3627.wav,2021-10-28 23:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/29-10-2021_00h00_HIVE-3627.wav,2021-10-29 00:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/29-10-2021_00h30_HIVE-3627.wav,2021-10-29 00:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/29-10-2021_17h45_HIVE-3627.wav,2021-10-29 17:45:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/29-10-2021_18h15_HIVE-3627.wav,2021-10-29 18:15:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/29-10-2021_22h45_HIVE-3627.wav,2021-10-29 22:45:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/29-10-2021_23h15_HIVE-3627.wav,2021-10-29 23:15:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/30-10-2021_03h15_HIVE-3627.wav,2021-10-30 03:15:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/30-10-2021_03h45_HIVE-3627.wav,2021-10-30 03:45:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/30-10-2021_08h15_HIVE-3627.wav,2021-10-30 08:15:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/30-10-2021_09h45_HIVE-3627.wav,2021-10-30 09:45:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/30-10-2021_10h15_HIVE-3627.wav,2021-10-30 10:15:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/30-10-2021_14h45_HIVE-3627.wav,2021-10-30 14:45:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/30-10-2021_15h15_HIVE-3627.wav,2021-10-30 15:15:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/30-10-2021_15h45_HIVE-3627.wav,2021-10-30 15:45:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/30-10-2021_19h30_HIVE-3627.wav,2021-10-30 19:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/30-10-2021_20h00_HIVE-3627.wav,2021-10-30 20:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/30-10-2021_20h30_HIVE-3627.wav,2021-10-30 20:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/30-10-2021_23h00_HIVE-3627.wav,2021-10-30 23:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/31-10-2021_00h30_HIVE-3627.wav,2021-10-31 00:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/31-10-2021_01h00_HIVE-3627.wav,2021-10-31 01:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/31-10-2021_02h30_HIVE-3627.wav,2021-10-31 02:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/31-10-2021_05h30_HIVE-3627.wav,2021-10-31 05:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_2/31-10-2021_10h30_HIVE-3627.wav,2021-10-31 10:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_4/31-10-2021_11h00_HIVE-3627.wav,2021-10-31 11:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/31-10-2021_18h00_HIVE-3627.wav,2021-10-31 18:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/31-10-2021_18h30_HIVE-3627.wav,2021-10-31 18:30:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_3/31-10-2021_21h00_HIVE-3627.wav,2021-10-31 21:00:00,3627,2,7.0,8.0,,QNS,
audio_2021_chunk_1/12-08-2021_21h45_HIVE-3628.wav,2021-08-12 21:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_4/12-08-2021_22h45_HIVE-3628.wav,2021-08-12 22:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/13-08-2021_00h45_HIVE-3628.wav,2021-08-13 00:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_1/13-08-2021_02h15_HIVE-3628.wav,2021-08-13 02:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_1/13-08-2021_02h45_HIVE-3628.wav,2021-08-13 02:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_1/13-08-2021_05h15_HIVE-3628.wav,2021-08-13 05:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/13-08-2021_06h15_HIVE-3628.wav,2021-08-13 06:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_4/13-08-2021_09h15_HIVE-3628.wav,2021-08-13 09:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/13-08-2021_10h15_HIVE-3628.wav,2021-08-13 10:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_4/13-08-2021_12h15_HIVE-3628.wav,2021-08-13 12:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/13-08-2021_14h15_HIVE-3628.wav,2021-08-13 14:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_4/13-08-2021_16h45_HIVE-3628.wav,2021-08-13 16:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_4/13-08-2021_18h15_HIVE-3628.wav,2021-08-13 18:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_1/13-08-2021_21h15_HIVE-3628.wav,2021-08-13 21:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/13-08-2021_22h15_HIVE-3628.wav,2021-08-13 22:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_1/14-08-2021_04h15_HIVE-3628.wav,2021-08-14 04:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_2/14-08-2021_04h45_HIVE-3628.wav,2021-08-14 04:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/14-08-2021_05h45_HIVE-3628.wav,2021-08-14 05:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_2/14-08-2021_09h45_HIVE-3628.wav,2021-08-14 09:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/14-08-2021_15h15_HIVE-3628.wav,2021-08-14 15:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_1/14-08-2021_16h15_HIVE-3628.wav,2021-08-14 16:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_2/14-08-2021_16h45_HIVE-3628.wav,2021-08-14 16:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_1/14-08-2021_21h45_HIVE-3628.wav,2021-08-14 21:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_1/14-08-2021_23h15_HIVE-3628.wav,2021-08-14 23:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_4/15-08-2021_01h45_HIVE-3628.wav,2021-08-15 01:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/15-08-2021_03h45_HIVE-3628.wav,2021-08-15 03:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/15-08-2021_06h15_HIVE-3628.wav,2021-08-15 06:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_4/15-08-2021_08h45_HIVE-3628.wav,2021-08-15 08:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_1/15-08-2021_10h45_HIVE-3628.wav,2021-08-15 10:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_1/15-08-2021_13h15_HIVE-3628.wav,2021-08-15 13:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_2/15-08-2021_15h45_HIVE-3628.wav,2021-08-15 15:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/15-08-2021_18h15_HIVE-3628.wav,2021-08-15 18:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/15-08-2021_21h45_HIVE-3628.wav,2021-08-15 21:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_2/15-08-2021_22h15_HIVE-3628.wav,2021-08-15 22:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/16-08-2021_00h45_HIVE-3628.wav,2021-08-16 00:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/16-08-2021_02h15_HIVE-3628.wav,2021-08-16 02:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_4/16-08-2021_04h45_HIVE-3628.wav,2021-08-16 04:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_1/16-08-2021_06h45_HIVE-3628.wav,2021-08-16 06:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_4/16-08-2021_07h15_HIVE-3628.wav,2021-08-16 07:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_2/16-08-2021_08h45_HIVE-3628.wav,2021-08-16 08:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/16-08-2021_11h15_HIVE-3628.wav,2021-08-16 11:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/16-08-2021_12h45_HIVE-3628.wav,2021-08-16 12:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_1/16-08-2021_18h15_HIVE-3628.wav,2021-08-16 18:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_2/16-08-2021_18h45_HIVE-3628.wav,2021-08-16 18:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_4/16-08-2021_19h15_HIVE-3628.wav,2021-08-16 19:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_1/17-08-2021_03h15_HIVE-3628.wav,2021-08-17 03:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/17-08-2021_03h45_HIVE-3628.wav,2021-08-17 03:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_4/17-08-2021_04h15_HIVE-3628.wav,2021-08-17 04:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_1/17-08-2021_07h45_HIVE-3628.wav,2021-08-17 07:45:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_3/17-08-2021_08h15_HIVE-3628.wav,2021-08-17 08:15:00,3628,3,10.0,10.0,10.0,QR,9.0
audio_2021_chunk_2/11-08-2021_15h45_HIVE-3629.WAV,2021-08-11 15:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_3/11-08-2021_16h45_HIVE-3629.WAV,2021-08-11 16:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_3/11-08-2021_18h15_HIVE-3629.WAV,2021-08-11 18:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_1/11-08-2021_18h45_HIVE-3629.WAV,2021-08-11 18:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_3/11-08-2021_19h45_HIVE-3629.WAV,2021-08-11 19:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_4/11-08-2021_20h15_HIVE-3629.WAV,2021-08-11 20:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_3/11-08-2021_21h15_HIVE-3629.WAV,2021-08-11 21:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_2/11-08-2021_22h15_HIVE-3629.WAV,2021-08-11 22:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_4/12-08-2021_05h45_HIVE-3629.WAV,2021-08-12 05:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_2/12-08-2021_06h45_HIVE-3629.WAV,2021-08-12 06:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_4/12-08-2021_09h15_HIVE-3629.WAV,2021-08-12 09:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_1/12-08-2021_10h15_HIVE-3629.WAV,2021-08-12 10:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_1/12-08-2021_12h15_HIVE-3629.WAV,2021-08-12 12:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_2/12-08-2021_12h45_HIVE-3629.WAV,2021-08-12 12:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_1/12-08-2021_16h15_HIVE-3629.WAV,2021-08-12 16:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_3/12-08-2021_17h15_HIVE-3629.WAV,2021-08-12 17:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_2/12-08-2021_18h15_HIVE-3629.WAV,2021-08-12 18:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_3/12-08-2021_19h45_HIVE-3629.WAV,2021-08-12 19:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_4/13-08-2021_00h45_HIVE-3629.WAV,2021-08-13 00:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_2/13-08-2021_02h15_HIVE-3629.WAV,2021-08-13 02:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_2/13-08-2021_02h45_HIVE-3629.WAV,2021-08-13 02:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_4/13-08-2021_03h15_HIVE-3629.WAV,2021-08-13 03:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_2/13-08-2021_05h15_HIVE-3629.WAV,2021-08-13 05:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_4/13-08-2021_06h15_HIVE-3629.WAV,2021-08-13 06:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_1/13-08-2021_11h15_HIVE-3629.WAV,2021-08-13 11:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_1/13-08-2021_12h45_HIVE-3629.WAV,2021-08-13 12:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_2/13-08-2021_13h45_HIVE-3629.WAV,2021-08-13 13:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_4/13-08-2021_14h15_HIVE-3629.WAV,2021-08-13 14:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_1/13-08-2021_15h15_HIVE-3629.WAV,2021-08-13 15:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_1/13-08-2021_19h15_HIVE-3629.WAV,2021-08-13 19:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_2/13-08-2021_21h15_HIVE-3629.WAV,2021-08-13 21:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_4/13-08-2021_22h15_HIVE-3629.WAV,2021-08-13 22:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_1/14-08-2021_02h15_HIVE-3629.WAV,2021-08-14 02:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_3/14-08-2021_04h45_HIVE-3629.WAV,2021-08-14 04:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_4/14-08-2021_05h45_HIVE-3629.WAV,2021-08-14 05:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_1/14-08-2021_08h15_HIVE-3629.WAV,2021-08-14 08:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_3/14-08-2021_09h45_HIVE-3629.WAV,2021-08-14 09:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_1/14-08-2021_12h45_HIVE-3629.WAV,2021-08-14 12:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_4/14-08-2021_15h15_HIVE-3629.WAV,2021-08-14 15:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_3/14-08-2021_16h45_HIVE-3629.WAV,2021-08-14 16:45:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_2/14-08-2021_17h15_HIVE-3629.WAV,2021-08-14 17:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_3/14-08-2021_18h15_HIVE-3629.WAV,2021-08-14 18:15:00,3629,2,10.0,5.0,,QR,2.0
audio_2021_chunk_1/14-08-2021_20h15_HIVE-3629.WAV,2021-08-14 20:15:00,3629,2,10.0,5.0,,QR,2.0
